122;102;34;236;sea;false;ocean;1
123;42;35;244;sea;false;ocean;1
124;19;15;74;land;true;plains;1
125;47;34;236;sea;true;ocean;1
126;28;4;240;sea;true;ocean;1
127;105;26;240;sea;true;ocean;1
128;43;28;248;sea;true;ocean;1
129;48;34;240;sea;true;ocean;1
130;2;27;236;sea;false;ocean;1
131;41;28;240;sea;true;ocean;1
132;28;33;240;sea;true;ocean;1
133;11;4;232;sea;true;ocean;1
134;7;171;85;land;true;plains;1
135;19;23;74;land;true;plains;1
136;70;6;236;sea;false;ocean;1
137;6;72;170;land;true;plains;1
138;70;34;248;sea;false;ocean;1
139;65;6;236;sea;false;ocean;1
140;90;96;11;land;true;plains;1
141;19;44;74;land;true;plains;1
142;87;141;226;land;true;plains;1
143;44;35;232;sea;false;ocean;1
144;102;24;232;sea;false;ocean;1
145;115;27;240;sea;false;ocean;1
146;110;27;240;sea;false;ocean;1
147;64;37;248;sea;false;ocean;1
148;35;14;248;sea;false;ocean;1
149;4;22;232;sea;false;ocean;1
150;8;27;240;sea;false;ocean;1
151;104;2;236;sea;false;ocean;1
152;18;33;240;sea;false;ocean;1
153;5;27;248;sea;false;ocean;1
154;51;73;188;land;true;plains;1
155;51;67;188;land;true;plains;1
156;132;138;89;land;true;plains;1
157;0;27;248;sea;false;ocean;1
158;10;14;248;sea;false;ocean;1
159;75;6;236;sea;false;ocean;1
160;110;38;232;sea;false;ocean;1
161;28;32;232;sea;true;ocean;1
162;51;189;203;land;true;plains;1
163;124;27;236;sea;false;ocean;1
164;95;15;248;sea;false;ocean;1
165;40;28;236;sea;false;ocean;1
166;72;10;240;sea;false;ocean;1
167;32;38;248;sea;false;ocean;1
168;67;40;236;sea;true;ocean;1
169;126;23;240;sea;false;ocean;1
170;63;37;244;sea;false;ocean;1
171;132;111;49;land;false;plains;1
172;65;34;248;sea;false;ocean;1
173;74;34;244;sea;false;ocean;1
174;69;21;244;sea;false;ocean;1
175;76;6;240;sea;false;ocean;1
176;75;34;248;sea;false;ocean;1
177;71;34;232;sea;false;ocean;1
178;37;38;248;sea;false;ocean;1
179;48;12;68;land;false;plains;1
180;132;108;84;land;true;plains;1
181;170;30;217;land;true;plains;1
182;16;33;232;sea;false;ocean;1
183;9;8;240;sea;true;ocean;1
184;19;42;74;land;true;plains;1
185;7;8;232;sea;true;ocean;1
186;78;33;232;sea;false;ocean;1
187;48;105;48;land;true;plains;1
188;121;27;244;sea;false;ocean;1
189;36;14;232;sea;false;ocean;1
190;68;27;240;sea;false;ocean;1
191;14;33;244;sea;false;ocean;1
192;174;174;187;land;false;plains;1
193;19;12;74;land;true;plains;1
194;113;27;232;sea;false;ocean;1
195;174;63;12;land;false;plains;1
196;31;30;248;sea;true;ocean;1
197;32;33;236;sea;false;ocean;1
198;1;27;232;sea;false;ocean;1
199;19;41;74;land;true;plains;1
200;36;32;244;sea;true;ocean;1
201;44;27;244;sea;false;ocean;1
202;49;114;203;land;true;plains;1
203;65;25;232;sea;false;ocean;1
204;97;6;244;sea;false;ocean;1
205;19;11;74;land;true;plains;1
206;91;129;141;land;true;plains;1
207;73;25;244;sea;false;ocean;1
208;39;28;232;sea;false;ocean;1
209;112;27;248;sea;false;ocean;1
210;109;27;236;sea;false;ocean;1
211;111;27;244;sea;false;ocean;1
212;116;38;236;sea;false;ocean;1
213;6;27;232;sea;false;ocean;1
214;17;33;236;sea;true;ocean;1
215;25;26;240;sea;false;ocean;1
216;48;150;183;land;false;plains;1
217;0;156;215;land;true;plains;1
218;66;26;244;sea;false;ocean;1
219;27;4;236;sea;true;ocean;1
220;37;28;244;sea;false;ocean;1
221;19;29;74;land;true;plains;1
222;39;50;36;land;true;plains;1
223;122;27;248;sea;false;ocean;1
224;119;27;236;sea;false;ocean;1
225;73;34;240;sea;false;ocean;1
226;72;34;236;sea;false;ocean;1
227;51;66;188;land;true;plains;1
228;4;12;195;land;true;plains;1
229;12;33;236;sea;false;ocean;1
230;26;24;236;sea;false;ocean;1
231;63;8;236;sea;false;ocean;1
232;22;38;248;sea;false;ocean;1
233;28;28;248;sea;false;ocean;1
234;66;34;232;sea;true;ocean;1
235;31;33;232;sea;false;ocean;1
236;178;201;202;land;true;plains;1
237;10;8;244;sea;false;ocean;1
238;255;46;40;land;false;plains;1
239;48;54;138;land;false;plains;1
240;90;135;216;land;true;urban;1
241;92;102;6;land;true;plains;1
242;117;27;248;sea;false;ocean;1
243;255;47;120;land;false;plains;1
244;84;198;151;land;true;plains;1
245;48;75;43;land;true;plains;1
246;87;159;66;land;true;plains;1
247;46;32;244;sea;false;ocean;1
248;46;14;232;sea;false;ocean;1
249;6;132;180;land;false;plains;1
250;19;28;74;land;true;plains;1
251;46;34;232;sea;true;ocean;1
252;61;37;236;sea;false;ocean;1
253;57;39;248;sea;false;ocean;1
254;75;4;248;sea;true;ocean;1
255;92;192;171;land;true;plains;1
256;171;141;197;land;true;plains;1
257;83;15;240;sea;false;ocean;1
258;4;24;248;sea;false;ocean;1
259;65;26;240;sea;false;ocean;1
260;26;26;244;sea;false;ocean;1
261;48;117;213;land;true;plains;1
262;90;60;76;land;true;urban;1
263;12;28;244;sea;false;ocean;1
264;27;26;248;sea;false;ocean;1
265;13;33;240;sea;false;ocean;1
266;170;63;17;land;true;plains;1
267;90;27;6;land;false;plains;1
268;90;90;81;land;true;plains;1
269;130;97;209;land;true;plains;1
270;6;207;170;land;true;plains;1
271;110;2;240;sea;false;ocean;1
272;116;27;244;sea;false;ocean;1
273;69;27;244;sea;false;ocean;1
274;53;39;232;sea;false;ocean;1
275;73;35;248;sea;false;ocean;1
276;19;27;74;land;true;plains;1
277;19;45;74;land;true;plains;1
278;174;36;72;land;true;plains;1
279;134;204;94;land;true;plains;1
280;114;27;236;sea;false;ocean;1
281;48;27;198;land;false;plains;1
282;11;28;240;sea;false;ocean;1
283;38;33;240;sea;true;ocean;1
284;49;84;198;land;true;plains;1
285;36;28;240;sea;true;ocean;1
286;50;174;168;land;false;urban;1
287;130;96;209;land;true;plains;1
288;63;26;232;sea;false;ocean;1
289;51;65;188;land;true;plains;1
290;15;40;248;sea;false;ocean;1
291;38;30;236;sea;true;ocean;1
292;42;30;232;sea;true;ocean;1
293;56;25;236;sea;false;ocean;1
294;29;4;244;sea;true;ocean;1
295;90;93;151;land;true;plains;1
296;51;27;232;sea;false;ocean;1
297;19;25;74;land;true;plains;1
298;52;27;236;sea;false;ocean;1
299;24;26;236;sea;false;ocean;1
300;19;46;74;land;true;plains;1
301;53;27;240;sea;false;ocean;1
302;67;34;236;sea;true;ocean;1
303;58;35;248;sea;false;ocean;1
304;6;57;40;land;true;plains;1
305;35;28;236;sea;false;ocean;1
306;90;57;11;land;false;plains;1
307;48;57;203;land;true;plains;1
308;175;135;142;land;true;plains;1
309;7;19;248;sea;false;ocean;1
310;0;4;248;sea;true;ocean;1
311;2;210;55;land;true;plains;1
312;170;62;17;land;true;plains;1
313;126;4;244;sea;true;ocean;1
314;120;27;240;sea;false;ocean;1
315;68;34;240;sea;false;ocean;1
316;53;34;240;sea;true;ocean;1
317;16;40;232;sea;false;ocean;1
318;58;91;52;land;true;plains;1
319;44;25;248;sea;false;ocean;1
320;46;27;232;sea;false;ocean;1
321;56;37;236;sea;false;ocean;1
322;90;168;186;land;true;plains;1
323;19;26;74;land;true;plains;1
324;64;26;236;sea;false;ocean;1
325;28;26;232;sea;false;ocean;1
326;52;39;248;sea;false;ocean;1
327;108;38;244;sea;false;ocean;1
328;19;10;74;land;true;plains;1
329;61;34;232;sea;true;ocean;1
330;6;21;5;land;false;plains;1
331;19;8;74;land;true;plains;1
332;10;28;236;sea;false;ocean;1
333;19;9;74;land;true;plains;1
334;55;34;248;sea;false;ocean;1
335;29;12;236;sea;false;ocean;1
336;132;201;64;land;false;plains;1
337;42;19;248;sea;false;ocean;1
338;19;47;74;land;true;plains;1
339;89;12;248;sea;false;ocean;1
340;174;129;52;land;true;plains;1
341;39;33;244;sea;true;ocean;1
342;62;26;248;sea;false;ocean;1
343;106;24;248;sea;false;ocean;1
344;136;108;59;land;false;plains;1
345;48;15;33;land;false;plains;1
346;8;78;165;land;true;plains;1
347;118;27;232;sea;false;ocean;1
348;170;61;17;land;true;plains;1
349;30;4;248;sea;true;ocean;1
350;56;34;232;sea;false;ocean;1
351;174;33;7;land;false;plains;1
352;127;129;159;land;true;plains;1
353;14;28;232;sea;false;ocean;1
354;36;26;244;sea;false;ocean;1
355;19;48;74;land;true;plains;1
356;171;90;32;land;true;plains;1
357;48;87;208;land;true;plains;1
358;5;129;205;land;false;plains;1
359;97;38;240;sea;false;ocean;1
360;134;207;59;land;true;plains;1
361;31;28;240;sea;false;ocean;1
362;3;22;248;sea;false;ocean;1
363;48;39;8;land;false;plains;1
364;91;189;151;land;true;plains;1
365;120;38;232;sea;false;ocean;1
366;5;81;60;land;false;plains;1
367;2;57;65;land;true;plains;1
368;19;2;236;sea;true;ocean;1
369;29;26;236;sea;false;ocean;1
370;64;34;244;sea;false;ocean;1
371;63;34;240;sea;true;ocean;1
372;132;81;44;land;true;plains;1
373;106;21;232;sea;false;ocean;1
374;50;35;236;sea;false;ocean;1
375;18;29;236;sea;true;ocean;1
376;50;4;248;sea;true;ocean;1
377;95;2;240;sea;false;ocean;1
378;130;98;209;land;true;plains;1
379;54;34;244;sea;true;ocean;1
380;60;6;236;sea;false;ocean;1
381;60;34;248;sea;true;ocean;1
382;48;195;63;land;true;plains;1
383;175;147;52;land;true;plains;1
384;126;28;232;sea;false;ocean;1
385;0;15;236;sea;false;ocean;1
386;54;27;244;sea;false;ocean;1
387;50;27;248;sea;false;ocean;1
388;43;69;28;land;true;plains;1
389;9;96;60;land;true;urban;1
390;21;2;244;sea;true;ocean;1
391;87;30;232;sea;true;ocean;1
392;7;168;20;land;true;plains;1
393;6;75;85;land;true;plains;1
394;1;28;240;sea;false;ocean;1
395;83;29;248;sea;true;ocean;1
396;58;34;240;sea;false;ocean;1
397;30;32;240;sea;true;ocean;1
398;19;30;74;land;true;plains;1
399;130;99;209;land;true;plains;1
400;129;87;159;land;true;plains;1
401;37;33;236;sea;false;ocean;1
402;104;24;240;sea;true;ocean;1
403;91;15;232;sea;false;ocean;1
404;55;27;248;sea;false;ocean;1
405;48;24;133;land;false;plains;1
406;61;26;244;sea;false;ocean;1
407;89;25;248;sea;true;ocean;1
408;48;60;168;land;false;plains;1
409;19;43;74;land;true;plains;1
410;82;29;244;sea;true;ocean;1
411;37;26;248;sea;false;ocean;1
412;7;0;155;land;false;plains;1
413;19;32;74;land;true;plains;1
414;132;205;99;land;true;plains;1
415;30;26;240;sea;false;ocean;1
416;33;38;232;sea;false;ocean;1
417;48;39;232;sea;false;ocean;1
418;91;54;1;land;true;plains;1
419;111;2;244;sea;false;ocean;1
420;132;30;134;land;false;plains;1
421;86;22;240;sea;false;ocean;1
422;57;34;236;sea;true;ocean;1
423;90;108;176;land;true;plains;1
424;170;207;182;land;true;plains;1
425;34;28;232;sea;false;ocean;1
426;132;36;164;land;true;plains;1
427;33;28;248;sea;true;ocean;1
428;77;2;248;sea;false;ocean;1
429;9;28;232;sea;false;ocean;1
430;51;64;188;land;true;plains;1
431;19;33;74;land;true;plains;1
432;101;20;244;sea;false;ocean;1
433;60;26;240;sea;false;ocean;1
434;13;28;248;sea;false;ocean;1
435;14;40;244;sea;false;ocean;1
436;27;12;248;sea;true;ocean;1
437;22;12;248;sea;true;ocean;1
438;57;37;240;sea;false;ocean;1
439;91;147;81;land;true;plains;1
440;16;19;244;sea;false;ocean;1
441;171;183;162;land;true;plains;1
442;3;132;55;land;true;plains;1
443;62;37;240;sea;false;ocean;1
444;51;63;188;land;true;plains;1
445;173;114;17;land;true;plains;1
446;8;28;248;sea;false;ocean;1
447;4;28;232;sea;false;ocean;1
448;0;28;236;sea;false;ocean;1
449;113;8;248;sea;true;ocean;1
450;38;26;232;sea;false;ocean;1
451;59;34;244;sea;true;ocean;1
452;6;36;135;land;false;plains;1
453;170;64;17;land;true;plains;1
454;56;27;232;sea;false;ocean;1
455;103;2;232;sea;false;ocean;1
456;91;6;156;land;true;plains;1
457;82;2;248;sea;true;ocean;1
458;62;34;236;sea;true;ocean;1
459;19;7;74;land;true;plains;1
460;6;147;55;land;false;plains;1
461;90;150;91;land;false;plains;1
462;168;153;87;land;true;plains;1
463;52;153;73;land;false;plains;1
464;4;102;5;land;true;plains;1
465;170;65;17;land;true;plains;1
466;109;38;248;sea;false;ocean;1
467;49;27;244;sea;false;ocean;1
468;51;62;188;land;true;plains;1
469;19;34;74;land;true;plains;1
470;81;29;240;sea;true;ocean;1
471;21;14;79;land;true;plains;1
472;31;26;244;sea;false;ocean;1
473;114;15;244;sea;true;ocean;1
474;174;18;132;land;false;plains;1
475;42;33;236;sea;true;ocean;1
476;83;38;244;sea;false;ocean;1
477;48;117;63;land;true;plains;1
478;3;28;248;sea;false;ocean;1
479;48;27;240;sea;false;ocean;1
480;123;29;248;sea;true;ocean;1
481;51;61;188;land;true;plains;1
482;91;96;171;land;true;plains;1
483;90;78;171;land;true;plains;1
484;90;18;161;land;true;plains;1
485;19;35;74;land;true;plains;1
486;59;26;236;sea;false;ocean;1
487;117;38;240;sea;false;ocean;1
488;107;23;244;sea;false;ocean;1
489;115;12;232;sea;false;ocean;1
490;11;40;232;sea;false;ocean;1
491;62;31;240;sea;true;ocean;1
492;80;2;240;sea;false;ocean;1
493;1;192;205;land;false;plains;1
494;47;15;128;land;true;plains;1
495;47;60;8;land;false;plains;1
496;91;8;248;sea;false;ocean;1
497;91;66;166;land;false;hills;1
498;56;21;232;sea;true;ocean;1
499;89;30;240;sea;true;ocean;1
500;1;41;30;land;true;plains;1
501;62;35;244;sea;false;ocean;1
502;171;93;97;land;true;plains;1
503;18;28;248;sea;false;ocean;1
504;59;21;244;sea;true;ocean;1
505;19;36;74;land;true;plains;1
506;51;87;78;land;true;plains;1
507;65;30;244;sea;true;ocean;1
508;13;15;248;sea;true;ocean;1
509;25;12;240;sea;false;ocean;1
510;127;159;164;land;false;plains;1
511;129;174;4;land;true;plains;1
512;22;26;248;sea;false;ocean;1
513;48;45;143;land;true;urban;1
514;131;174;219;land;false;plains;1
515;119;39;236;sea;false;ocean;1
516;19;37;74;land;true;plains;1
517;173;159;47;land;true;plains;1
518;6;39;200;land;false;plains;1
519;32;4;236;sea;false;ocean;1
520;89;18;1;land;true;plains;1
521;130;100;209;land;true;plains;1
522;93;138;201;land;true;plains;1
523;47;37;240;sea;false;ocean;1
524;129;93;134;land;true;plains;1
525;79;6;232;sea;false;ocean;1
526;51;60;188;land;true;hills;1
527;36;33;232;sea;false;ocean;1
528;68;35;248;sea;false;ocean;1
529;177;141;87;land;false;plains;1
530;89;108;16;land;false;hills;1
531;71;25;236;sea;true;ocean;1
532;94;27;81;land;true;plains;1
533;59;27;244;sea;false;ocean;1
534;58;26;232;sea;false;ocean;1
535;1;4;232;sea;true;ocean;1
536;177;210;142;land;true;hills;1
537;132;171;59;land;false;plains;1
538;63;27;240;sea;false;ocean;1
539;2;28;244;sea;false;ocean;1
540;5;36;180;land;false;plains;1
541;131;21;129;land;false;plains;1
542;5;28;236;sea;false;ocean;1
543;170;126;162;land;false;plains;1
544;86;3;206;land;false;forest;1
545;87;3;161;land;false;plains;1
546;42;39;248;sea;false;ocean;1
547;85;4;248;sea;true;ocean;1
548;48;198;28;land;true;plains;1
549;89;63;136;land;false;forest;1
550;58;27;240;sea;false;ocean;1
551;170;60;17;land;true;plains;1
552;130;81;129;land;true;plains;1
553;132;72;49;land;true;plains;1
554;131;66;9;land;false;forest;1
555;245;202;253;land;true;plains;1
556;169;141;27;land;false;plains;1
557;133;174;184;land;true;plains;1
558;51;183;173;land;true;hills;1
559;72;25;240;sea;true;ocean;1
560;44;99;88;land;false;hills;1
561;88;8;236;sea;true;ocean;1
562;170;66;17;land;true;plains;1
563;173;159;152;land;true;plains;1
564;131;156;24;land;false;forest;1
565;39;40;244;sea;false;ocean;1
566;91;201;61;land;false;plains;1
567;15;28;236;sea;true;ocean;1
568;32;26;248;sea;false;ocean;1
569;131;156;174;land;true;plains;1
570;131;51;134;land;false;plains;1
571;57;27;236;sea;false;ocean;1
572;133;6;64;land;false;plains;1
573;173;69;137;land;false;forest;1
574;4;87;130;land;true;plains;1
575;6;28;240;sea;false;ocean;1
576;128;204;99;land;false;plains;1
577;47;39;248;sea;false;ocean;1
578;131;3;34;land;false;plains;1
579;1;102;190;land;true;plains;1
580;64;27;244;sea;true;ocean;1
581;94;147;1;land;true;plains;1
582;85;93;211;land;false;plains;1
583;39;26;236;sea;false;ocean;1
584;75;39;240;sea;false;ocean;1
585;57;26;248;sea;false;ocean;1
586;33;26;232;sea;false;ocean;1
587;169;6;132;land;true;plains;1
588;170;168;77;land;false;hills;1
589;12;2;248;sea;true;ocean;1
590;135;141;74;land;true;urban;1
591;6;135;145;land;true;plains;1
592;87;42;161;land;false;plains;1
593;68;25;244;sea;false;ocean;1
594;93;15;216;land;true;hills;1
595;2;171;205;land;true;plains;1
596;90;198;191;land;false;plains;1
597;85;192;71;land;false;plains;1
598;129;183;99;land;true;plains;1
599;173;117;187;land;false;plains;1
600;90;171;151;land;true;plains;1
601;131;111;144;land;false;plains;1
602;90;30;244;sea;true;ocean;1
603;175;153;82;land;false;plains;1
604;98;2;232;sea;true;ocean;1
605;7;28;244;sea;false;ocean;1
606;2;114;160;land;false;plains;1
607;173;6;162;land;true;plains;1
608;5;117;145;land;false;forest;1
609;5;33;160;land;false;plains;1
610;177;3;227;land;false;plains;1
611;110;23;25;land;true;plains;1
612;63;31;244;sea;true;ocean;1
613;47;72;173;land;false;plains;1
614;128;105;139;land;false;forest;1
615;110;22;25;land;true;plains;1
616;127;60;49;land;true;plains;1
617;131;78;24;land;false;plains;1
618;19;49;74;land;true;plains;1
619;43;132;153;land;true;plains;1
620;51;36;213;land;false;plains;1
621;5;162;25;land;false;forest;1
622;120;22;248;sea;false;ocean;1
623;87;177;11;land;false;plains;1
624;135;207;14;land;true;hills;1
625;93;138;51;land;false;plains;1
626;69;2;236;sea;true;ocean;1
627;8;132;95;land;true;plains;1
628;40;26;240;sea;true;ocean;1
629;46;132;128;land;true;plains;1
630;110;21;25;land;true;plains;1
631;99;23;232;sea;true;ocean;1
632;65;27;248;sea;false;ocean;1
633;56;26;244;sea;false;ocean;1
634;64;6;232;sea;false;ocean;1
635;100;38;232;sea;true;ocean;1
636;173;171;212;land;false;plains;1
637;169;57;97;land;false;plains;1
638;85;147;41;land;false;plains;1
639;5;22;236;sea;false;ocean;1
640;49;75;98;land;false;plains;1
641;170;66;152;land;true;plains;1
642;83;84;221;land;false;forest;1
643;121;39;244;sea;false;ocean;1
644;132;206;99;land;true;plains;1
645;61;27;232;sea;false;ocean;1
646;5;102;15;land;false;plains;1
647;2;177;30;land;true;plains;1
648;76;4;236;sea;false;ocean;1
649;48;123;143;land;true;plains;1
650;125;28;244;sea;true;ocean;1
651;49;30;68;land;false;forest;1
652;93;186;46;land;true;plains;1
653;104;38;248;sea;false;ocean;1
654;115;15;248;sea;true;ocean;1
655;5;9;35;land;false;urban;1
656;60;27;248;sea;false;ocean;1
657;93;177;156;land;false;plains;1
658;19;12;236;sea;true;ocean;1
659;74;8;240;sea;false;ocean;1
660;135;165;199;land;false;plains;1
661;44;180;8;land;false;plains;1
662;126;24;248;sea;true;ocean;1
663;45;198;213;land;false;plains;1
664;26;28;240;sea;true;ocean;1
665;89;186;221;land;true;plains;1
666;84;2;247;sea;true;ocean;1
667;90;123;51;land;true;plains;1
668;126;123;174;land;true;plains;1
669;1;15;90;land;true;plains;1
670;106;29;240;sea;true;ocean;1
671;47;120;18;land;false;plains;1
672;90;69;71;land;false;mountain;1
673;136;30;209;land;true;plains;1
674;5;72;10;land;false;plains;1
675;89;63;31;land;true;plains;1
676;131;159;89;land;false;plains;1
677;67;31;240;sea;true;ocean;1
678;5;138;155;land;true;plains;1
679;34;26;236;sea;false;ocean;1
680;88;3;66;land;false;plains;1
681;92;84;16;land;false;plains;1
682;43;12;133;land;true;plains;1
683;135;162;84;land;false;plains;1
684;123;28;240;sea;false;ocean;1
685;113;28;240;sea;false;ocean;1
686;93;114;226;land;true;hills;1
687;89;189;36;land;false;plains;1
688;132;126;179;land;true;plains;1
689;46;60;53;land;false;plains;1
690;175;60;2;land;false;mountain;1
691;86;171;71;land;false;hills;1
692;45;21;248;sea;true;ocean;1
693;177;159;182;land;false;plains;1
694;52;37;240;sea;false;ocean;1
695;75;35;236;sea;false;ocean;1
696;35;26;240;sea;false;ocean;1
697;44;162;168;land;false;hills;1
698;44;93;163;land;true;plains;1
699;75;38;232;sea;false;ocean;1
700;93;144;186;land;false;plains;1
701;177;108;17;land;false;urban;1
702;71;38;236;sea;false;ocean;1
703;19;4;74;land;true;plains;1
704;173;159;2;land;false;plains;1
705;94;180;71;land;true;plains;1
706;106;20;244;sea;false;ocean;1
707;47;12;163;land;false;hills;1
708;66;30;248;sea;true;ocean;1
709;47;30;3;land;false;hills;1
710;130;132;94;land;true;plains;1
711;2;159;40;land;false;hills;1
712;1;24;85;land;false;plains;1
713;96;2;244;sea;false;ocean;1
714;47;159;18;land;false;plains;1
715;19;6;74;land;true;plains;1
716;50;78;73;land;true;plains;1
717;62;4;236;sea;true;ocean;1
718;92;177;41;land;false;plains;1
719;47;75;138;land;false;forest;1
720;5;20;248;sea;false;ocean;1
721;42;195;23;land;true;plains;1
722;51;84;58;land;false;plains;1
723;5;27;130;land;true;hills;1
724;177;42;77;land;false;plains;1
725;56;6;240;sea;false;ocean;1
726;86;29;240;sea;true;ocean;1
727;76;27;232;sea;false;ocean;1
728;8;186;170;land;false;plains;1
729;1;12;25;land;false;hills;1
730;169;141;132;land;true;urban;1
731;87;153;36;land;true;plains;1
732;93;129;1;land;false;mountain;1
733;135;33;219;land;false;hills;1
734;93;63;61;land;true;forest;1
735;89;123;146;land;false;hills;1
736;174;144;182;land;true;plains;1
737;255;0;98;land;true;plains;1
738;87;87;96;land;true;plains;1
739;89;195;216;land;false;mountain;1
740;93;36;76;land;false;plains;1
741;169;3;103;land;true;plains;1
742;43;180;53;land;false;plains;1
743;42;26;248;sea;true;ocean;1
744;41;26;244;sea;true;ocean;1
745;90;138;76;land;true;plains;1
746;51;9;23;land;false;hills;1
747;173;174;27;land;false;hills;1
748;53;53;53;land;false;forest;1
749;172;132;157;land;false;plains;1
750;124;28;244;sea;false;ocean;1
751;128;138;164;land;true;plains;1
752;19;51;74;land;true;plains;1
753;112;2;248;sea;false;ocean;1
754;48;180;83;land;true;plains;1
755;173;33;202;land;false;plains;1
756;85;87;31;land;true;plains;1
757;88;141;31;land;false;plains;1
758;86;84;171;land;false;urban;1
759;55;26;240;sea;false;ocean;1
760;44;18;68;land;false;forest;1
761;8;87;10;land;false;plains;1
762;131;81;89;land;false;plains;1
763;104;163;62;land;false;plains;1
764;161;142;78;land;false;plains;1
765;51;37;236;sea;false;ocean;1
766;43;16;248;sea;true;ocean;1
767;92;10;232;sea;false;ocean;1
768;126;22;232;sea;false;ocean;1
769;110;10;244;sea;false;ocean;1
770;19;50;74;land;true;plains;1
771;90;36;1;land;false;mountain;1
772;51;90;193;land;false;hills;1
773;10;81;90;land;false;plains;1
774;7;15;30;land;false;plains;1
