2;industrial_complex;2351.00;10.20;1234.00;0.72;0
2;industrial_complex;2363.00;9.85;1234.00;2.28;0
2;air_base;2391.00;9.70;1208.00;4.94;0
2;bunker;2357.00;9.98;1216.00;5.55;0
2;bunker;2355.00;10.00;1206.00;3.39;0
2;bunker;2344.00;9.85;1232.00;1.23;0
2;bunker;2348.00;10.35;1236.00;1.33;0
2;bunker;2388.00;9.57;1203.00;5.46;0
2;bunker;2365.00;9.90;1236.00;1.84;0
2;bunker;2363.00;10.00;1210.00;4.51;0
2;bunker;2374.00;9.85;1206.00;6.06;0
2;bunker;2343.00;9.90;1204.00;3.90;0
2;bunker;2371.00;9.90;1212.00;5.11;0
2;bunker;2345.00;9.70;1219.00;2.95;0
2;bunker;2389.00;9.60;1204.00;4.51;0
2;bunker;2356.00;10.25;1236.00;0.89;0
2;bunker;2359.00;9.70;1229.00;5.01;0
2;bunker;2357.00;10.10;1202.00;1.39;0
2;bunker;2367.00;10.05;1218.00;4.42;0
2;bunker;2360.00;10.40;1243.00;5.62;0
2;coastal_bunker;2393.00;9.70;1210.00;0.93;0
2;coastal_bunker;2389.00;9.50;1202.00;0.52;0
2;dockyard;2392.00;9.50;1205.00;0.40;0
2;anti_air_building;2347.00;10.63;1241.00;4.07;0
2;anti_air_building;2362.00;10.00;1212.00;1.91;0
2;anti_air_building;2366.00;9.90;1235.00;2.01;0
2;synthetic_refinery;2352.00;9.90;1216.00;6.13;0
2;fuel_silo;2358.00;10.50;1244.00;3.97;0
2;radar_station;2365.00;9.70;1224.00;3.45;0
2;rocket_site;2362.00;10.10;1201.00;1.91;0
2;nuclear_reactor;2381.00;9.78;1213.00;4.58;0
3;arms_factory;2396.00;9.78;1234.00;2.38;0
3;arms_factory;2403.00;9.85;1258.00;5.39;0
3;arms_factory;2375.00;10.15;1250.00;1.77;0
3;arms_factory;2399.00;10.03;1228.00;4.44;0
3;arms_factory;2413.00;9.90;1258.00;2.27;0
3;arms_factory;2396.00;10.10;1245.00;3.84;0
3;industrial_complex;2417.00;9.82;1254.00;0.22;0
3;industrial_complex;2368.00;10.50;1249.00;2.88;0
3;industrial_complex;2420.00;9.80;1259.00;0.72;0
3;industrial_complex;2375.00;9.88;1246.00;2.28;0
3;industrial_complex;2407.00;9.93;1251.00;4.94;0
3;industrial_complex;2394.00;9.90;1253.00;1.33;0
3;air_base;2415.00;9.90;1247.00;5.45;0
3;bunker;2399.00;10.10;1244.00;4.51;0
3;bunker;2396.00;9.85;1264.00;6.06;0
3;bunker;2409.00;10.00;1252.00;3.90;0
3;bunker;2415.00;9.90;1254.00;5.11;0
3;bunker;2424.00;9.90;1268.00;2.95;0
3;bunker;2370.00;9.88;1241.00;4.51;0
3;bunker;2396.00;9.85;1254.00;0.89;0
3;bunker;2401.00;10.05;1232.00;5.01;0
3;bunker;2396.00;10.00;1243.00;1.39;0
3;bunker;2391.00;9.75;1244.00;4.42;0
3;bunker;2407.00;9.95;1245.00;5.62;0
3;bunker;2411.00;9.85;1263.00;3.46;0
3;bunker;2390.00;10.03;1258.00;5.02;0
3;bunker;2382.00;10.03;1255.00;1.40;0
3;bunker;2397.00;9.98;1221.00;4.07;0
3;bunker;2395.00;10.00;1249.00;1.91;0
3;coastal_bunker;2418.00;9.60;1245.00;1.03;0
3;coastal_bunker;2410.00;9.65;1235.00;1.57;0
3;coastal_bunker;2422.00;9.60;1257.00;1.25;0
3;coastal_bunker;2424.00;9.65;1261.00;1.37;0
3;coastal_bunker;2397.00;9.55;1214.00;0.64;0
3;coastal_bunker;2401.00;9.60;1221.00;0.79;0
3;dockyard;2410.00;9.60;1238.00;1.57;0
3;anti_air_building;2389.00;10.05;1252.00;3.63;0
3;anti_air_building;2396.00;9.95;1220.00;0.36;0
3;anti_air_building;2425.00;9.85;1268.00;3.02;0
3;synthetic_refinery;2404.00;9.93;1273.00;5.69;0
3;fuel_silo;2418.00;10.00;1266.00;2.07;0
3;radar_station;2394.00;9.90;1243.00;3.68;0
3;rocket_site;2407.00;10.00;1247.00;1.47;0
3;nuclear_reactor;2396.00;9.75;1258.00;4.13;0
4;arms_factory;2320.00;9.80;1230.00;1.77;0
4;arms_factory;2325.00;10.70;1199.00;4.44;0
4;arms_factory;2302.00;10.50;1213.00;2.27;0
4;arms_factory;2339.00;9.75;1221.00;3.84;0
4;arms_factory;2298.00;9.88;1229.00;0.22;0
4;arms_factory;2317.00;10.50;1202.00;2.88;0
4;industrial_complex;2302.00;10.00;1220.00;0.72;0
4;industrial_complex;2331.00;9.70;1223.00;2.28;0
4;industrial_complex;2331.00;9.90;1229.00;4.94;0
4;industrial_complex;2311.00;10.50;1205.00;1.33;0
4;industrial_complex;2331.00;9.90;1211.00;5.45;0
4;industrial_complex;2335.00;9.80;1225.00;5.55;0
4;air_base;2307.00;9.80;1232.00;3.39;0
4;bunker;2333.00;10.35;1197.00;1.23;0
4;bunker;2312.00;9.75;1236.00;1.33;0
4;bunker;2302.00;9.90;1232.00;5.46;0
4;bunker;2322.00;10.48;1204.00;1.84;0
4;bunker;2308.00;10.70;1212.00;4.51;0
4;bunker;2301.00;10.05;1219.00;6.06;0
4;bunker;2315.00;10.48;1204.00;3.90;0
4;bunker;2320.00;10.20;1208.00;5.11;0
4;bunker;2339.00;9.75;1221.00;2.95;0
4;bunker;2318.00;9.80;1233.00;4.51;0
4;bunker;2306.00;9.70;1238.00;0.89;0
4;bunker;2325.00;10.07;1208.00;5.01;0
4;bunker;2307.00;10.40;1217.00;1.39;0
4;bunker;2308.00;9.80;1231.00;4.42;0
4;bunker;2324.00;10.05;1215.00;5.62;0
4;bunker;2322.00;9.80;1227.00;3.46;0
4;bunker;2334.00;9.90;1210.00;5.02;0
4;bunker;2329.00;9.80;1232.00;1.40;0
4;anti_air_building;2327.00;9.90;1220.00;4.07;0
4;anti_air_building;2331.00;9.80;1226.00;1.91;0
4;anti_air_building;2330.00;10.50;1199.00;2.01;0
4;synthetic_refinery;2327.00;10.05;1208.00;6.13;0
4;fuel_silo;2330.00;9.78;1215.00;3.97;0
4;radar_station;2319.00;10.25;1220.00;3.45;0
4;rocket_site;2306.00;9.65;1240.00;1.91;0
4;nuclear_reactor;2312.00;10.45;1208.00;4.58;0
5;arms_factory;2317.00;10.50;1242.00;2.27;0
5;arms_factory;2326.00;10.70;1241.00;3.84;0
5;arms_factory;2325.00;9.90;1264.00;0.22;0
5;arms_factory;2309.00;9.80;1264.00;2.88;0
5;arms_factory;2304.00;9.73;1251.00;0.72;0
5;arms_factory;2337.00;11.10;1243.00;2.28;0
5;industrial_complex;2317.00;10.05;1238.00;4.94;0
5;industrial_complex;2315.00;9.75;1271.00;1.33;0
5;industrial_complex;2322.00;9.85;1262.00;5.45;0
5;industrial_complex;2317.00;9.85;1251.00;5.55;0
5;industrial_complex;2311.00;10.00;1247.00;3.39;0
5;industrial_complex;2337.00;10.30;1238.00;1.23;0
5;air_base;2304.00;9.80;1275.00;1.33;0
5;bunker;2322.00;9.80;1267.00;5.46;0
5;bunker;2335.00;10.05;1253.00;1.84;0
5;bunker;2310.00;9.90;1274.00;4.51;0
5;bunker;2305.00;9.70;1251.00;6.06;0
5;bunker;2305.00;9.90;1284.00;3.90;0
5;bunker;2319.00;10.28;1247.00;5.11;0
5;bunker;2304.00;9.75;1268.00;2.95;0
5;bunker;2316.00;10.38;1241.00;4.51;0
5;bunker;2339.00;10.50;1239.00;0.89;0
5;bunker;2339.00;9.88;1233.00;5.01;0
5;bunker;2333.00;11.03;1242.00;1.39;0
5;bunker;2313.00;9.68;1262.00;4.42;0
5;bunker;2324.00;10.07;1254.00;5.62;0
5;bunker;2325.00;10.90;1242.00;3.46;0
5;anti_air_building;2333.00;9.88;1235.00;5.02;0
5;anti_air_building;2296.00;9.82;1282.00;1.40;0
5;anti_air_building;2324.00;9.93;1259.00;4.07;0
5;synthetic_refinery;2312.00;9.70;1258.00;1.91;0
5;fuel_silo;2332.00;10.03;1253.00;2.01;0
5;radar_station;2318.00;9.60;1258.00;5.32;0
5;rocket_site;2337.00;9.90;1233.00;3.97;0
5;nuclear_reactor;2309.00;9.80;1263.00;5.18;0
6;arms_factory;3116.00;10.20;1623.00;0.22;0
6;arms_factory;3116.00;10.38;1635.00;2.88;0
6;arms_factory;3112.00;10.40;1633.00;0.72;0
6;arms_factory;3109.00;10.40;1620.00;2.28;0
6;arms_factory;3129.00;10.60;1627.00;4.94;0
6;arms_factory;3124.00;10.60;1630.00;1.33;0
6;industrial_complex;3121.00;10.05;1611.00;5.45;0
6;industrial_complex;3121.00;9.80;1638.00;5.55;0
6;industrial_complex;3123.00;10.15;1618.00;3.39;0
6;industrial_complex;3112.00;10.48;1636.00;1.23;0
6;industrial_complex;3127.00;10.48;1634.00;1.33;0
6;industrial_complex;3129.00;10.32;1619.00;5.46;0
6;air_base;3109.00;10.25;1615.00;1.84;0
6;bunker;3121.00;10.38;1624.00;4.51;0
6;bunker;3116.00;10.00;1610.00;6.06;0
6;bunker;3112.00;10.50;1637.00;3.90;0
6;bunker;3126.00;10.60;1629.00;5.11;0
6;bunker;3121.00;10.15;1616.00;2.95;0
6;bunker;3113.00;10.28;1618.00;4.51;0
6;bunker;3122.00;9.93;1637.00;0.89;0
6;anti_air_building;3121.00;10.03;1610.00;5.01;0
6;anti_air_building;3112.00;10.40;1631.00;1.39;0
6;anti_air_building;3108.00;10.40;1628.00;4.42;0
6;synthetic_refinery;3108.00;10.50;1635.00;5.62;0
6;fuel_silo;3124.00;10.07;1617.00;3.46;0
6;radar_station;3120.00;10.40;1625.00;3.91;0
6;rocket_site;3125.00;10.50;1625.00;1.40;0
6;nuclear_reactor;3117.00;10.23;1621.00;4.07;0
7;arms_factory;2317.00;9.90;1168.00;0.72;0
7;arms_factory;2367.00;9.70;1193.00;2.28;0
7;arms_factory;2344.00;9.85;1161.00;4.94;0
7;arms_factory;2346.00;9.90;1182.00;1.33;0
7;arms_factory;2347.00;10.18;1170.00;5.45;0
7;arms_factory;2351.00;10.00;1183.00;5.55;0
7;industrial_complex;2357.00;9.93;1187.00;3.39;0
7;industrial_complex;2330.00;9.60;1181.00;1.23;0
7;industrial_complex;2331.00;9.75;1188.00;1.33;0
7;industrial_complex;2349.00;9.90;1192.00;5.46;0
7;industrial_complex;2342.00;9.95;1192.00;1.84;0
7;industrial_complex;2373.00;9.78;1193.00;4.51;0
7;air_base;2343.00;10.40;1169.00;6.06;0
7;bunker;2327.00;9.70;1188.00;5.01;0
7;bunker;2328.00;10.00;1168.00;1.39;0
7;bunker;2361.00;10.00;1191.00;4.42;0
7;bunker;2323.00;9.65;1186.00;5.62;0
7;bunker;2320.00;9.60;1177.00;3.46;0
7;bunker;2337.00;10.53;1169.00;5.02;0
7;bunker;2342.00;9.85;1186.00;1.40;0
7;bunker;2355.00;10.03;1190.00;4.07;0
7;bunker;2347.00;9.80;1177.00;1.91;0
7;bunker;2345.00;9.82;1163.00;2.01;0
7;bunker;2354.00;9.85;1197.00;6.13;0
7;bunker;2313.00;9.90;1189.00;3.97;0
7;bunker;2345.00;9.93;1185.00;5.18;0
7;bunker;2362.00;9.68;1177.00;1.91;0
7;bunker;2336.00;9.80;1186.00;4.58;0
7;bunker;2331.00;9.85;1173.00;0.96;0
7;bunker;2342.00;9.95;1192.00;3.63;0
7;bunker;2374.00;9.75;1193.00;0.36;0
7;bunker;2316.00;9.60;1178.00;3.02;0
7;bunker;2368.00;9.85;1186.00;5.69;0
7;coastal_bunker;2345.00;9.75;1162.00;0.79;0
7;coastal_bunker;2365.00;9.50;1177.00;1.11;0
7;coastal_bunker;2379.00;9.50;1192.00;0.93;0
7;coastal_bunker;2351.00;9.50;1166.00;0.24;0
7;coastal_bunker;2373.00;9.65;1186.00;1.19;0
7;dockyard;2371.00;9.50;1182.00;1.19;0
7;anti_air_building;2348.00;9.90;1189.00;6.20;0
7;anti_air_building;2319.00;9.82;1170.00;2.58;0
7;anti_air_building;2358.00;9.80;1174.00;4.14;0
7;synthetic_refinery;2357.00;9.82;1173.00;0.52;0
7;fuel_silo;2336.00;9.75;1184.00;4.64;0
7;radar_station;2344.00;9.80;1180.00;5.40;0
7;rocket_site;2352.00;10.00;1184.00;2.59;0
7;nuclear_reactor;2355.00;10.07;1189.00;0.43;0
8;arms_factory;2410.00;10.00;1276.00;4.94;0
8;arms_factory;2418.00;10.23;1295.00;1.33;0
8;arms_factory;2403.00;10.30;1280.00;5.45;0
8;arms_factory;2408.00;10.30;1287.00;5.55;0
8;arms_factory;2385.00;11.35;1293.00;3.39;0
8;arms_factory;2412.00;9.95;1274.00;1.23;0
8;industrial_complex;2424.00;9.90;1289.00;1.33;0
8;industrial_complex;2405.00;10.35;1284.00;5.46;0
8;industrial_complex;2398.00;10.65;1294.00;1.84;0
8;industrial_complex;2380.00;11.57;1292.00;4.51;0
8;industrial_complex;2407.00;10.03;1280.00;6.06;0
8;industrial_complex;2415.00;10.28;1288.00;3.90;0
8;air_base;2402.00;10.48;1283.00;5.11;0
8;bunker;2400.00;10.98;1282.00;1.39;0
8;bunker;2409.00;10.13;1285.00;4.42;0
8;bunker;2381.00;12.32;1291.00;5.62;0
8;bunker;2390.00;11.85;1317.00;3.46;0
8;bunker;2390.00;10.38;1296.00;5.02;0
8;bunker;2393.00;9.85;1304.00;1.40;0
8;bunker;2376.00;10.30;1295.00;4.07;0
8;bunker;2421.00;9.80;1274.00;1.91;0
8;bunker;2417.00;10.30;1288.00;2.01;0
8;bunker;2378.00;9.90;1301.00;6.13;0
8;bunker;2367.00;9.82;1312.00;3.97;0
8;bunker;2399.00;10.63;1295.00;5.18;0
8;bunker;2407.00;10.03;1281.00;1.91;0
8;bunker;2380.00;9.88;1312.00;4.58;0
8;bunker;2363.00;9.90;1295.00;0.96;0
8;bunker;2414.00;10.68;1299.00;3.63;0
8;coastal_bunker;2417.00;9.50;1280.00;1.11;0
8;coastal_bunker;2425.00;9.63;1277.00;-3.93;0
8;coastal_bunker;2423.00;9.68;1301.00;-4.39;0
8;coastal_bunker;2414.00;9.63;1280.00;-4.25;0
8;dockyard;2418.00;9.63;1293.00;1.11;0
8;anti_air_building;2405.00;10.88;1295.00;1.47;0
8;anti_air_building;2387.00;10.80;1295.00;4.13;0
8;anti_air_building;2385.00;11.68;1298.00;0.87;0
8;synthetic_refinery;2398.00;11.35;1291.00;2.07;0
8;fuel_silo;2407.00;10.32;1286.00;6.20;0
8;radar_station;2394.00;9.98;1297.00;0.29;0
8;rocket_site;2423.00;10.23;1285.00;4.14;0
8;nuclear_reactor;2384.00;12.05;1297.00;0.52;0
9;arms_factory;2400.00;9.65;1315.00;5.45;0
9;arms_factory;2409.00;9.65;1309.00;5.55;0
9;arms_factory;2414.00;9.60;1312.00;3.39;0
9;arms_factory;2409.00;9.78;1301.00;1.23;0
9;arms_factory;2406.00;9.60;1325.00;1.33;0
9;arms_factory;2410.00;9.60;1326.00;5.46;0
9;industrial_complex;2403.00;9.63;1308.00;1.84;0
9;industrial_complex;2404.00;9.70;1310.00;4.51;0
9;industrial_complex;2404.00;9.70;1312.00;6.06;0
9;industrial_complex;2415.00;9.60;1322.00;3.90;0
9;industrial_complex;2421.00;9.88;1323.00;5.11;0
9;industrial_complex;2413.00;9.60;1320.00;2.95;0
9;air_base;2398.00;9.65;1310.00;4.51;0
9;bunker;2418.00;9.90;1326.00;1.39;0
9;bunker;2414.00;9.65;1305.00;4.42;0
9;bunker;2404.00;9.65;1304.00;5.62;0
9;bunker;2423.00;9.80;1317.00;3.46;0
9;bunker;2412.00;9.60;1325.00;5.02;0
9;bunker;2401.00;9.60;1312.00;1.40;0
9;bunker;2409.00;9.63;1308.00;4.07;0
9;bunker;2410.00;9.68;1314.00;1.91;0
9;bunker;2401.00;9.65;1319.00;2.01;0
9;bunker;2411.00;9.60;1317.00;6.13;0
9;bunker;2423.00;9.65;1310.00;3.97;0
9;coastal_bunker;2426.00;9.55;1312.00;1.57;0
9;coastal_bunker;2426.00;9.57;1313.00;1.37;0
9;dockyard;2421.00;9.50;1308.00;1.57;0
9;anti_air_building;2405.00;9.60;1322.00;0.96;0
9;anti_air_building;2397.00;9.73;1314.00;3.63;0
9;anti_air_building;2407.00;9.70;1308.00;0.36;0
9;synthetic_refinery;2414.00;9.60;1309.00;3.02;0
9;fuel_silo;2407.00;9.60;1323.00;5.69;0
9;radar_station;2413.00;9.60;1316.00;0.75;0
9;rocket_site;2410.00;9.60;1325.00;5.09;0
9;nuclear_reactor;2405.00;9.60;1317.00;1.47;0
10;arms_factory;2427.00;10.05;1359.00;3.39;0
10;arms_factory;2430.00;10.00;1339.00;1.23;0
10;arms_factory;2416.00;10.98;1354.00;1.33;0
10;arms_factory;2426.00;9.90;1362.00;5.46;0
10;arms_factory;2429.00;10.60;1346.00;1.84;0
10;arms_factory;2413.00;10.35;1356.00;4.51;0
10;industrial_complex;2430.00;10.05;1366.00;6.06;0
10;industrial_complex;2436.00;10.63;1347.00;3.90;0
10;industrial_complex;2421.00;10.73;1357.00;5.11;0
10;industrial_complex;2441.00;9.80;1339.00;2.95;0
10;industrial_complex;2432.00;11.48;1349.00;4.51;0
10;industrial_complex;2421.00;10.70;1359.00;0.89;0
10;air_base;2436.00;10.05;1341.00;5.01;0
10;bunker;2417.00;11.88;1347.00;3.97;0
10;bunker;2421.00;9.98;1375.00;5.18;0
10;bunker;2414.00;10.23;1369.00;1.91;0
10;bunker;2413.00;10.65;1359.00;4.58;0
10;bunker;2418.00;12.10;1352.00;0.96;0
10;bunker;2405.00;10.78;1336.00;3.63;0
10;bunker;2422.00;10.05;1334.00;0.36;0
10;bunker;2395.00;10.00;1343.00;3.02;0
10;bunker;2424.00;11.15;1351.00;5.69;0
10;bunker;2439.00;9.80;1335.00;2.07;0
10;bunker;2435.00;10.68;1347.00;5.09;0
10;bunker;2411.00;10.25;1346.00;1.47;0
10;bunker;2449.00;9.90;1346.00;4.13;0
10;bunker;2429.00;10.30;1357.00;0.87;0
10;bunker;2394.00;9.82;1344.00;2.07;0
10;bunker;2430.00;10.20;1342.00;6.20;0
10;coastal_bunker;2430.00;9.65;1327.00;0.98;0
10;coastal_bunker;2400.00;9.50;1355.00;-1.25;0
10;coastal_bunker;2435.00;9.50;1330.00;0.67;0
10;coastal_bunker;2408.00;9.50;1368.00;-1.89;0
10;coastal_bunker;2443.00;9.55;1335.00;0.67;0
10;coastal_bunker;2410.00;9.50;1353.00;-2.47;0
10;coastal_bunker;2390.00;9.50;1346.00;-2.36;0
10;coastal_bunker;2453.00;9.50;1349.00;1.33;0
10;coastal_bunker;2417.00;9.78;1374.00;-2.82;0
10;coastal_bunker;2393.00;9.57;1342.00;-2.03;0
10;dockyard;2398.00;9.50;1361.00;-1.25;0
10;anti_air_building;2417.00;10.40;1341.00;0.08;0
10;anti_air_building;2429.00;11.18;1351.00;3.10;0
10;anti_air_building;2405.00;10.32;1359.00;5.76;0
10;synthetic_refinery;2418.00;12.00;1347.00;2.14;0
10;fuel_silo;2429.00;10.60;1354.00;4.81;0
10;radar_station;2422.00;11.13;1351.00;0.06;0
10;rocket_site;2415.00;10.60;1350.00;4.21;0
10;nuclear_reactor;2424.00;10.38;1357.00;0.59;0
11;arms_factory;2444.00;10.60;1367.00;1.33;0
11;arms_factory;2458.00;10.38;1384.00;5.46;0
11;arms_factory;2451.00;11.15;1367.00;1.84;0
11;arms_factory;2456.00;10.20;1385.00;4.51;0
11;arms_factory;2462.00;12.05;1371.00;6.06;0
11;arms_factory;2457.00;10.15;1386.00;3.90;0
11;industrial_complex;2461.00;12.57;1372.00;5.11;0
11;industrial_complex;2471.00;10.68;1386.00;2.95;0
11;industrial_complex;2460.00;11.82;1373.00;4.51;0
11;industrial_complex;2461.00;9.85;1360.00;0.89;0
11;industrial_complex;2454.00;11.15;1367.00;5.01;0
11;industrial_complex;2458.00;10.15;1361.00;1.39;0
11;air_base;2455.00;11.10;1368.00;4.42;0
11;bunker;2431.00;11.05;1378.00;0.96;0
11;bunker;2469.00;11.53;1382.00;3.63;0
11;bunker;2464.00;11.18;1381.00;0.36;0
11;bunker;2431.00;10.48;1371.00;3.02;0
11;bunker;2456.00;10.05;1394.00;5.69;0
11;bunker;2445.00;10.38;1376.00;2.07;0
11;bunker;2435.00;11.25;1360.00;5.09;0
11;bunker;2462.00;10.30;1386.00;1.47;0
11;bunker;2461.00;12.07;1373.00;4.13;0
11;bunker;2454.00;11.28;1363.00;0.87;0
11;bunker;2449.00;10.23;1392.00;2.07;0
11;bunker;2445.00;10.50;1367.00;6.20;0
11;bunker;2468.00;10.80;1388.00;2.58;0
11;bunker;2453.00;11.20;1377.00;4.14;0
11;bunker;2450.00;10.05;1354.00;0.52;0
11;coastal_bunker;2460.00;9.50;1358.00;0.00;0
11;coastal_bunker;2477.00;9.75;1387.00;-3.93;0
11;coastal_bunker;2461.00;9.50;1398.00;-4.25;0
11;coastal_bunker;2456.00;9.63;1387.00;-2.11;0
11;coastal_bunker;2475.00;9.50;1377.00;1.25;0
11;coastal_bunker;2433.00;9.60;1385.00;-2.36;0
11;coastal_bunker;2469.00;9.50;1372.00;1.25;0
11;coastal_bunker;2423.00;9.70;1377.00;-2.47;0
11;coastal_bunker;2442.00;9.78;1390.00;1.11;0
11;coastal_bunker;2447.00;10.35;1383.00;-3.79;0
11;coastal_bunker;2466.00;9.57;1393.00;-3.14;0
11;coastal_bunker;2452.00;9.75;1354.00;0.79;0
11;dockyard;2451.00;10.00;1388.00;1.11;0
11;anti_air_building;2462.00;10.48;1384.00;1.55;0
11;anti_air_building;2447.00;10.60;1368.00;4.21;0
11;anti_air_building;2460.00;10.35;1385.00;0.59;0
11;synthetic_refinery;2462.00;10.00;1364.00;4.71;0
11;fuel_silo;2462.00;10.35;1385.00;4.81;0
11;radar_station;2453.00;11.18;1375.00;1.48;0
11;rocket_site;2475.00;10.15;1386.00;5.32;0
11;nuclear_reactor;2464.00;10.93;1373.00;1.70;0
12;arms_factory;2363.00;10.30;1289.00;1.84;0
12;arms_factory;2354.00;9.90;1257.00;4.51;0
12;arms_factory;2362.00;9.75;1264.00;6.06;0
12;arms_factory;2375.00;11.25;1260.00;3.90;0
12;arms_factory;2360.00;9.65;1267.00;5.11;0
12;arms_factory;2381.00;11.50;1279.00;2.95;0
12;industrial_complex;2365.00;9.63;1274.00;4.51;0
12;industrial_complex;2357.00;9.50;1275.00;0.89;0
12;industrial_complex;2342.00;9.78;1256.00;5.01;0
12;industrial_complex;2357.00;9.70;1282.00;1.39;0
12;industrial_complex;2353.00;10.57;1252.00;4.42;0
12;industrial_complex;2363.00;10.43;1260.00;5.62;0
12;air_base;2362.00;10.25;1290.00;3.46;0
12;bunker;2368.00;10.05;1267.00;5.02;0
12;bunker;2361.00;9.60;1274.00;1.40;0
12;bunker;2377.00;10.57;1259.00;4.07;0
12;bunker;2371.00;10.82;1279.00;1.91;0
12;bunker;2344.00;9.50;1262.00;2.01;0
12;bunker;2370.00;11.65;1257.00;6.13;0
12;bunker;2377.00;10.32;1266.00;3.97;0
12;bunker;2369.00;9.90;1293.00;5.18;0
12;bunker;2382.00;12.80;1284.00;1.91;0
12;bunker;2341.00;9.60;1259.00;4.58;0
12;bunker;2352.00;9.50;1274.00;0.96;0
12;bunker;2391.00;10.57;1278.00;3.63;0
12;bunker;2379.00;10.00;1270.00;0.36;0
12;bunker;2354.00;10.03;1289.00;3.02;0
12;bunker;2360.00;10.23;1257.00;5.69;0
12;bunker;2347.00;10.32;1251.00;2.07;0
12;anti_air_building;2371.00;11.73;1258.00;5.09;0
12;anti_air_building;2359.00;9.57;1275.00;1.47;0
12;anti_air_building;2351.00;9.63;1259.00;4.13;0
12;synthetic_refinery;2372.00;10.03;1270.00;0.87;0
12;fuel_silo;2358.00;9.70;1282.00;2.07;0
12;radar_station;2364.00;9.65;1271.00;5.10;0
12;rocket_site;2371.00;10.13;1282.00;2.58;0
12;nuclear_reactor;2363.00;10.25;1290.00;4.14;0
13;arms_factory;2335.00;9.90;1313.00;6.06;0
13;arms_factory;2333.00;9.63;1276.00;3.90;0
13;arms_factory;2333.00;9.93;1283.00;5.11;0
13;arms_factory;2354.00;13.40;1321.00;2.95;0
13;arms_factory;2312.00;10.53;1310.00;4.51;0
13;arms_factory;2334.00;9.60;1308.00;0.89;0
13;industrial_complex;2322.00;9.90;1296.00;5.01;0
13;industrial_complex;2330.00;9.73;1271.00;1.39;0
13;industrial_complex;2325.00;11.75;1316.00;4.42;0
13;industrial_complex;2336.00;10.13;1315.00;5.62;0
13;industrial_complex;2339.00;9.50;1300.00;3.46;0
13;industrial_complex;2335.00;9.88;1285.00;5.02;0
13;air_base;2315.00;10.00;1287.00;1.40;0
13;bunker;2356.00;11.53;1311.00;2.01;0
13;bunker;2333.00;9.60;1307.00;6.13;0
13;bunker;2345.00;9.55;1281.00;3.97;0
13;bunker;2340.00;9.50;1307.00;5.18;0
13;bunker;2333.00;10.35;1328.00;1.91;0
13;bunker;2348.00;9.73;1287.00;4.58;0
13;bunker;2326.00;10.00;1286.00;0.96;0
13;bunker;2323.00;10.03;1308.00;3.63;0
13;bunker;2332.00;9.82;1288.00;0.36;0
13;bunker;2322.00;10.18;1325.00;3.02;0
13;bunker;2355.00;12.95;1321.00;5.69;0
13;bunker;2345.00;9.50;1297.00;2.07;0
13;bunker;2323.00;10.00;1284.00;5.09;0
13;bunker;2318.00;10.00;1294.00;1.47;0
13;bunker;2316.00;13.30;1317.00;4.13;0
13;bunker;2308.00;10.25;1309.00;0.87;0
13;bunker;2342.00;10.18;1317.00;2.07;0
13;bunker;2353.00;9.90;1297.00;6.20;0
13;bunker;2312.00;10.10;1290.00;2.58;0
13;bunker;2331.00;9.68;1277.00;4.14;0
